merchant_id,degree,betweenness,closeness,eigenvector, mcc_diversity, geo_diversity,Shopping,TrvlDest,TrnsHub,AutoSvc,Business,CommSvc,EduInst,Entrtn,FinInst,Hospital,MajHwys,MiscCategory,Parking,ParkRec,RailRds,Restaurant,SecHwys,POI_sum,POI_diversity
27539494,754,0.000126883,0.526185713,0.004362047,2.446435429,2.792931267,32,0,0,0,0,2,3,0,5,2,0,2,0,3,0,1,27,77,1.503689959
27543690,1732,0.000552411,0.543586626,0.025050816,2.386875605,3.273743568,288,3,0,1,6,7,0,4,30,7,0,0,2,2,0,43,37,430,1.231434024
27544529,631,0.000114251,0.522679448,0.003400389,2.132852005,3.201875932,7,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,33,46,0.952511887
27545982,1003,0.000205293,0.531376278,0.005441732,2.342431881,2.675695719,498,6,1,0,34,11,2,38,46,1,0,0,3,1,0,136,35,812,1.32820889
27550105,655,9.45E-05,0.523168734,0.005725817,2.480543192,2.905078189,26,2,0,0,0,0,1,0,9,0,0,1,1,1,0,6,29,76,1.511339111
27550108,1497,0.000405197,0.539780273,0.019151192,2.408188435,2.839341855,27,0,6,2,9,0,0,0,30,0,10,0,0,1,0,7,44,136,1.779662569
27551572,1093,0.00030828,0.535834132,0.007838036,2.292920343,3.295301279,83,0,0,6,0,4,2,0,5,5,0,0,1,1,0,10,32,149,1.416902158
27551757,1444,0.000490841,0.540890394,0.014473852,2.330842343,3.147155997,62,0,0,0,0,1,0,0,2,0,0,5,0,1,0,9,26,106,1.174747141
27552034,1442,0.000500179,0.54464612,0.012862044,2.320600974,3.383458512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,44,0.292308973
27552254,1086,0.000231091,0.53346856,0.01091653,2.346799603,3.227477841,209,1,0,9,1,4,1,2,16,4,0,0,2,4,0,29,40,322,1.286044782
27552479,2288,0.00111301,0.561260357,0.021247133,2.384388707,3.335344321,140,3,0,11,5,1,1,3,16,0,24,0,4,0,0,55,48,311,1.67147615
27552480,1500,0.000520885,0.547916667,0.011185609,2.402420771,3.26850698,66,3,0,2,5,2,5,1,9,1,48,0,4,0,0,20,77,243,1.772051041
27552481,2129,0.000925722,0.55706454,0.021784898,2.350003217,3.379796206,6,1,0,5,0,5,0,0,0,0,0,0,3,1,0,0,20,41,1.51709845
27554085,111,4.49E-06,0.503434298,0.000534806,2.209771984,2.450388661,219,1,0,0,0,0,4,1,0,6,0,1,1,1,0,12,63,309,0.919947068
27555167,588,6.78E-05,0.518256636,0.003863208,2.309182918,2.88322956,266,2,1,0,3,22,5,5,49,22,0,0,5,1,0,50,78,509,1.564150925
27555937,458,5.60E-05,0.517476852,0.002473359,2.396272675,2.937271675,27,0,0,10,0,1,0,0,0,0,0,0,0,1,0,2,18,59,1.273699608
27555998,345,4.92E-05,0.513848983,0.001527449,2.219003175,2.645246085,87,0,0,5,0,4,0,0,6,9,0,0,2,1,0,25,49,188,1.485328474
27557769,789,0.000159793,0.52917505,0.004170307,2.284655638,3.070209335,120,2,0,0,0,3,7,0,1,1,0,0,0,0,0,5,10,149,0.816862065
27557965,783,0.000121519,0.526619552,0.004475905,2.372793367,2.58014927,7,0,0,0,0,1,1,0,0,1,0,2,0,1,1,0,0,14,1.567081229
27558265,1877,0.0006964,0.549195431,0.022431931,2.384529624,3.201374498,157,1,0,3,3,5,4,0,5,4,0,0,3,0,0,19,67,271,1.290083462
27558393,2300,0.001059376,0.556509833,0.025775819,2.306154832,3.415640376,41,0,0,1,1,1,0,1,5,2,0,0,0,0,0,10,61,123,1.271703906
27559355,1139,0.000306081,0.535641548,0.011495763,2.392348094,2.887774141,39,0,0,4,0,1,3,0,0,4,0,0,0,0,0,4,35,90,1.308171275
27560993,937,0.000216994,0.534233481,0.005226533,2.476323122,3.169048771,78,1,0,1,2,0,0,1,8,0,0,3,4,1,0,18,30,147,1.447924134
27561024,1291,0.000550466,0.548858335,0.005658708,2.329474131,3.302831199,141,19,0,0,32,28,12,31,12,4,0,0,5,1,0,67,19,371,1.939740509
27561061,613,0.000121882,0.5235363,0.002512865,2.337995627,2.943882519,239,2,0,2,4,3,2,2,17,5,0,0,5,2,0,36,33,352,1.223580857
27562066,852,0.000193392,0.532388664,0.004384906,2.29647443,3.085416838,252,1,0,1,15,8,0,5,42,7,28,1,8,1,0,57,58,484,1.625845288
27562421,715,0.00012965,0.527364945,0.004166781,2.400360647,2.915474906,128,0,0,3,0,3,2,2,4,1,8,0,0,0,0,15,6,172,1.05460985
27562422,763,0.000103254,0.522862823,0.005542933,2.506826755,2.545618926,102,1,0,1,1,1,2,0,2,3,0,2,0,2,0,20,35,172,1.281563844
27563069,893,0.000174046,0.529488394,0.004717125,2.362307637,2.863003284,257,3,4,1,11,2,0,7,24,7,0,1,2,4,0,71,13,407,1.318005251
27564848,194,1.02E-05,0.506342016,0.000872059,2.333936731,1.829953199,37,0,0,0,0,2,0,0,0,0,0,1,0,1,0,5,14,60,1.094607074
27565953,1203,0.000381292,0.542662945,0.00831451,2.356348478,3.317140377,25,0,0,8,3,1,0,0,4,0,0,0,0,0,0,4,24,69,1.512846916
27566122,1573,0.000502922,0.543917275,0.014693979,2.374106685,3.339702161,5,2,0,6,0,3,1,0,1,0,0,0,0,6,0,1,17,42,1.775882445
27571607,76,2.21E-06,0.498439242,0.000117352,1.891730433,1.726878497,96,0,0,1,0,3,3,1,3,2,0,0,6,1,0,19,20,155,1.326903993
27572003,942,0.000241435,0.53308692,0.006615303,2.282895637,3.201330897,37,0,0,1,8,3,0,0,2,3,0,0,0,0,0,5,19,78,1.507875578
27572009,1862,0.000840832,0.550615764,0.020189613,2.265129235,3.422812052,45,0,0,10,1,3,2,0,0,4,0,0,2,0,0,12,46,125,1.533308537
27572462,802,0.000184757,0.532959828,0.003671091,2.385366893,2.981903722,459,9,0,0,11,18,0,36,32,20,0,0,3,2,0,131,30,751,1.352955072
27574273,0,0,0,0,0,0,32,0,0,0,0,3,0,0,1,0,0,0,0,0,0,12,17,65,1.217727387
27574725,158,8.35E-06,0.503944995,0.000322511,2.269495451,2.280813268,12,0,0,3,0,1,0,0,0,0,0,0,1,0,0,4,16,37,1.367098624
27578077,398,5.13E-05,0.516818865,0.001574355,2.43740046,2.646983768,3,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3,40,51,0.882156098
27578079,342,8.38E-05,0.515507898,0.001119685,2.222833422,2.734413117,201,21,0,0,28,12,7,93,25,1,0,0,4,3,0,84,21,500,1.787389139
27580331,151,7.26E-06,0.504855465,0.000521508,2.114107319,2.426641235,119,0,0,0,0,1,4,0,0,2,0,0,0,0,0,7,38,171,0.887296231
27582953,548,8.27E-05,0.518316717,0.002506295,2.373117355,2.8706545,247,2,0,2,4,3,2,2,17,5,0,0,5,3,0,38,35,365,1.22749897
27583048,0,0,0,0,0,0,17,0,0,2,0,1,3,0,6,0,0,0,0,0,0,6,64,99,1.155560365
27584170,1189,0.000296626,0.53964997,0.010876324,2.486316597,3.149911842,9,0,0,4,0,0,0,2,3,0,26,1,2,1,0,3,22,73,1.723364851
27584171,731,0.000148058,0.526495525,0.004670403,2.459942833,2.908340395,94,2,1,8,0,6,0,3,2,0,0,1,9,0,0,18,53,197,1.51289201
27586172,439,5.74E-05,0.51699815,0.002658145,2.39836566,3.120103451,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3,32,0.311129155
27587792,1317,0.000269169,0.536155414,0.011944328,2.422525856,2.869510411,13,1,0,0,10,1,1,0,12,4,39,1,0,1,0,5,72,160,1.634046914
27589796,448,5.10E-05,0.515805261,0.002825572,2.321583293,2.319755391,30,0,0,0,0,4,4,0,0,1,0,0,0,1,0,4,20,64,1.368475283
27590514,1506,0.000380124,0.540890394,0.01396622,2.451443268,2.95890567,132,0,0,4,4,1,4,1,6,4,0,0,8,0,0,29,28,221,1.39341176
27592471,1092,0.000255605,0.535384984,0.008967573,2.479311369,2.787137203,94,0,2,0,1,6,6,10,8,3,0,1,1,2,4,34,30,202,1.735109337
27592472,1969,0.000716622,0.550073819,0.02294704,2.394110473,3.344141685,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,78,91,0.448857657
27595405,815,0.000139506,0.528299657,0.005387954,2.357961822,2.567162701,57,0,0,1,0,1,1,0,4,2,0,1,0,0,0,5,19,91,1.199025174
27595567,1257,0.000312453,0.537444404,0.012561724,2.416361309,2.916031636,97,0,0,0,0,1,3,0,2,1,0,4,0,3,0,19,29,159,1.226979484
27595931,477,6.63E-05,0.51861733,0.002105768,2.160704476,3.03869116,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,25,40,0.931610069
27596618,54,1.15E-06,0.490779363,0.000117214,1.581853411,2.190485726,86,0,0,0,1,4,0,2,9,0,0,0,0,1,0,20,46,169,1.308522915
27598973,2229,0.000528812,0.542531246,0.062344018,2.376761717,3.209402069,3,0,0,0,0,0,4,0,4,0,0,2,0,1,2,1,37,54,1.197081394
27599964,556,7.81E-05,0.522374109,0.003024244,2.466762274,2.888639026,9,0,0,4,0,0,0,2,3,0,26,1,2,1,0,3,23,74,1.716074038
27601753,0,0,0,0,0,0,84,3,0,4,6,6,2,1,8,3,0,4,2,1,0,36,35,195,1.764159875
27603518,534,6.49E-05,0.519460904,0.003668542,2.463618378,2.77912862,107,2,0,1,0,5,4,1,10,5,0,0,2,2,0,23,45,207,1.505505485
27603520,428,5.17E-05,0.516043398,0.002354296,2.393287062,2.524899374,18,1,0,0,0,1,3,0,1,1,0,2,0,1,0,0,0,28,1.306889408
27605193,775,0.000215569,0.528174838,0.005473695,2.303236413,2.909642175,3,1,0,3,1,0,2,0,2,0,26,0,0,2,1,4,28,73,1.62870642
27605356,0,0,0,0,0,0,19,0,1,2,2,0,1,1,23,0,6,3,0,2,0,14,9,83,1.973204365
27610626,506,7.42E-05,0.519823276,0.002134845,2.278439625,2.32683822,84,2,0,1,0,1,2,0,10,2,0,0,0,1,0,14,56,173,1.3282058
27610836,726,0.000206801,0.532832797,0.003518246,2.429083369,3.18065492,3,0,0,0,0,0,3,0,0,0,30,0,0,2,2,1,34,75,1.233535557
27613011,1601,0.000637326,0.549060543,0.015753309,2.373521325,3.207173852,30,1,0,5,2,1,1,2,30,3,0,7,1,1,0,9,78,171,1.683142277
27613012,1172,0.000357191,0.539194404,0.009301153,2.360746023,3.06677833,48,0,0,0,8,0,1,0,5,6,0,0,0,0,0,19,71,158,1.392686558
27615047,1204,0.000308519,0.537897016,0.00961931,2.33602246,3.277251707,4,0,0,6,6,0,0,0,1,0,0,0,0,0,0,0,26,43,1.162204742
27615793,1396,0.00035142,0.538609806,0.017672491,2.413873375,3.292780579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
27615794,2349,0.000714036,0.546577017,0.047995958,2.410087899,3.196743963,129,1,0,5,2,2,7,1,2,3,0,1,5,0,0,25,23,206,1.363436689
27615796,2564,0.000604063,0.54017156,0.085334478,2.402769656,3.201956015,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,2,19,59,0.762979664
27615800,2280,0.000669942,0.548454367,0.033205759,2.43673905,3.247612021,32,0,0,0,0,2,3,0,5,2,0,2,0,3,0,1,27,77,1.503689959
27615802,2132,0.000561645,0.544115857,0.039564619,2.428191063,3.122375366,127,0,2,16,1,0,1,3,13,0,0,0,0,4,0,28,33,228,1.430085516
27615804,1704,0.000317566,0.535962599,0.028705157,2.44740041,2.985331031,171,0,0,0,0,3,0,4,14,1,0,0,1,1,0,24,12,231,0.978762053
27615931,881,0.000125508,0.527427156,0.005345008,2.38159538,2.65136728,127,0,2,16,1,0,1,3,13,0,0,0,0,4,0,28,33,228,1.430085516
27619013,1322,0.000484984,0.544978059,0.010086207,2.363115619,3.33317891,26,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,33,64,1.010733804
27619690,667,0.000143611,0.524703673,0.004944178,2.270967258,3.10147706,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,17,1.196612711
27620345,865,0.000213702,0.530241935,0.005181797,2.205916499,2.87870382,227,1,0,2,6,14,2,1,44,4,0,0,2,0,0,38,39,380,1.370496
27622457,1129,0.000350965,0.537702946,0.009042115,2.249023614,3.300670555,66,0,0,5,9,1,1,3,9,0,0,0,1,0,0,8,27,130,1.536508223
27622805,808,0.000287219,0.537379808,0.003331595,2.330879926,3.195758768,132,0,0,5,6,3,0,3,22,2,0,0,0,1,0,23,35,232,1.412849219
27623697,265,2.43E-05,0.511731716,0.00102682,2.580846598,2.386813443,27,0,6,2,9,0,0,0,30,0,10,0,0,1,0,7,44,136,1.779662569
27623850,226,2.29E-05,0.509109542,0.001013039,2.303904619,1.969673233,0,0,0,0,0,0,2,0,0,0,48,2,0,0,0,0,25,77,0.849492008
27623883,354,3.10E-05,0.513259098,0.001744658,2.38593156,2.226457323,39,0,0,0,0,2,0,0,0,0,0,1,0,1,0,4,12,59,1.032973786
27624506,237,1.55E-05,0.508414828,0.001289274,2.355409025,2.272754798,15,0,0,1,0,0,4,0,0,0,0,1,0,1,0,3,24,49,1.325798681
27625611,996,0.0002747,0.540432733,0.004149975,2.345770463,3.035988366,597,81,0,0,4,11,0,1,72,0,0,0,4,2,0,55,15,842,1.059150045
27628262,663,0.000105386,0.524272983,0.003032931,2.40682621,2.971503228,203,2,0,4,0,1,0,1,3,2,0,0,2,2,0,23,16,259,0.88715705
27629364,1218,0.000180385,0.529613836,0.011780644,2.440446903,2.701905445,62,0,0,0,0,1,0,2,10,2,0,2,0,0,2,8,11,100,1.33051278
27629747,2750,0.000805207,0.549600492,0.088553578,2.388747423,3.284325178,22,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,53,82,0.99434486
27629749,1268,0.000340485,0.537573644,0.015597047,2.36534931,2.967490798,22,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,53,82,0.99434486
27630211,473,5.74E-05,0.51699815,0.002736791,2.470506015,2.974035012,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,15,23,0.646090505
27630455,0,0,0,0,0,0,381,27,1,0,21,8,4,22,34,5,0,0,7,1,0,82,54,647,1.48682279
27632179,882,0.00029673,0.535192722,0.004408105,2.269802444,3.163375256,2,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,29,60,0.888684567
27633494,0,0,0,0,0,0,54,6,0,7,1,1,4,0,2,0,0,1,1,5,0,15,37,134,1.696493206
27634044,201,1.46E-05,0.508068182,0.000854316,2.322892698,2.516863552,22,0,0,0,0,0,0,2,0,0,0,1,0,2,0,5,15,47,1.308797277
27634538,2191,0.000689996,0.54738002,0.04925257,2.391868486,3.205630084,20,0,0,4,4,1,2,2,0,2,0,0,0,0,1,7,8,51,1.864751381
27634834,747,0.000116453,0.5249501,0.005340635,2.335065172,2.726291848,90,0,0,0,0,0,0,1,6,0,0,1,0,1,0,23,26,148,1.12856157
27634880,1000,0.000182636,0.531186884,0.00769458,2.409258337,2.699189152,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,10,16,1.246829642
27635220,1346,0.000399279,0.541479956,0.015446577,2.383931705,3.041795266,24,0,1,2,6,0,0,0,23,0,10,1,0,1,0,9,24,101,1.846797011
27636281,596,7.18E-05,0.519400558,0.00424112,2.385480248,2.463961928,81,0,0,8,0,2,1,0,12,1,0,2,2,1,0,22,56,188,1.513110551
27636312,747,0.000120023,0.524334467,0.005153888,2.358570868,2.610051367,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,10,13,0.793730055
27636990,1507,0.000267167,0.53372329,0.021442396,2.42332315,2.913401541,1,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,8,15,1.506595088
27637822,802,0.000165556,0.527987718,0.006635568,2.328931699,2.896248981,129,2,0,2,2,7,1,0,7,4,0,0,2,0,0,13,65,234,1.310327905
27637842,933,0.000268538,0.536605857,0.003658923,2.413314545,3.066400401,311,6,0,0,17,3,0,3,36,6,0,0,2,2,0,45,40,471,1.2462227
27638066,1117,0.000322355,0.539584842,0.006888595,2.238600795,3.352165747,32,9,0,0,0,7,4,0,0,1,0,0,0,0,0,11,29,93,1.587722658
27638392,1423,0.000315727,0.536541462,0.022795315,2.409774856,2.976895693,21,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,53,81,0.990168451
27639519,585,7.41E-05,0.520610154,0.004497491,2.556659684,2.757261493,26,0,0,3,0,2,3,0,0,3,0,0,1,1,0,7,28,74,1.562073035
27641628,1680,0.0004595,0.541676763,0.017810724,2.415727151,3.034170852,74,1,0,2,0,2,4,1,5,2,0,0,3,1,0,14,31,140,1.492011638
27641631,1064,0.000319319,0.540628779,0.00633996,2.423105988,3.211708989,199,0,0,1,0,3,1,1,13,2,0,0,3,1,0,27,30,281,1.062861834
27645337,0,0,0,0,0,0,13,7,0,0,0,7,4,0,0,0,0,0,0,0,0,3,34,68,1.435326001
27646263,1318,0.000282906,0.537573644,0.012779598,2.405472726,2.933245738,90,0,0,0,0,0,0,1,6,0,0,1,0,1,0,23,26,148,1.12856157
27646721,2156,0.001029374,0.559504442,0.020545273,2.331336553,3.315971519,100,0,6,0,15,3,1,2,29,6,40,2,1,1,0,46,77,329,1.891788481
27647243,883,0.000224722,0.530241935,0.005005037,2.283001598,3.217944045,5,0,0,1,0,0,0,1,1,0,44,2,0,0,0,2,39,95,1.183318719
27647936,593,7.69E-05,0.521156312,0.003986803,2.354973938,2.507048952,63,0,0,0,0,0,3,0,1,0,0,0,0,0,0,12,28,107,1.051950977
27649528,763,0.00012763,0.524642103,0.004894927,2.221969283,3.230407634,20,0,0,0,2,0,0,0,8,0,12,0,0,0,0,1,32,75,1.402036102
27649743,1320,0.000384566,0.541283293,0.011065158,2.350987985,3.292624956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
27650325,0,0,0,0,0,0,93,0,0,8,1,5,3,0,24,2,0,0,6,0,0,30,50,222,1.63890474
27650350,585,9.22E-05,0.520731423,0.004350147,2.336439414,2.845305608,66,1,0,4,0,6,0,0,10,2,0,0,0,0,0,15,26,130,1.463254793
27650616,349,3.63E-05,0.513908046,0.001367133,2.344067865,2.938749682,4,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,10,1.193549604
27650617,534,0.000121299,0.524519005,0.001807047,2.202757951,2.872140576,85,5,0,0,3,8,2,8,20,1,0,0,5,0,0,32,26,195,1.748888604
27652194,414,4.57E-05,0.515448467,0.002555057,2.523716717,2.605416824,107,0,0,0,1,2,0,2,17,4,0,0,0,1,0,22,25,181,1.303746159
27652365,1360,0.000413331,0.541742397,0.010953698,2.37142098,3.217432782,166,0,1,1,1,1,12,3,6,7,21,1,4,2,0,38,45,309,1.570004233
27653324,520,7.40E-05,0.518256636,0.002915151,2.308893188,2.765573658,165,1,1,2,1,7,2,7,51,2,0,0,5,2,3,55,116,420,1.61417175
27653808,1133,0.000304329,0.536605857,0.010063954,2.402922349,3.234785092,30,0,0,1,0,2,0,0,5,1,0,0,2,2,0,6,23,72,1.53904226
27655856,488,6.81E-05,0.517057939,0.002402904,2.099766599,3.080886029,33,0,0,0,0,2,3,0,2,3,0,0,0,0,0,2,36,81,1.244548067
27657169,1009,0.000303458,0.538285577,0.005197734,2.256513395,3.074535595,99,0,6,0,15,3,1,2,32,6,40,2,1,1,0,46,77,331,1.898322586
27657307,1230,0.000302362,0.535962599,0.012262761,2.287582851,3.299450376,37,0,0,7,2,3,2,0,0,2,0,0,0,2,0,6,25,86,1.578896127
27657490,924,0.000145621,0.529237689,0.00588198,2.449029356,2.706757118,13,1,0,0,10,1,1,0,12,4,39,1,0,1,0,5,72,160,1.634046914
27657553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27658550,384,4.35E-05,0.515686275,0.001472476,2.363657588,2.35733092,15,0,0,0,1,5,5,1,4,0,0,1,0,0,0,2,27,61,1.608673875
27658696,1540,0.000443033,0.541021297,0.017387027,2.396692046,2.920270581,28,0,5,0,7,0,0,0,15,0,0,0,0,0,0,12,38,105,1.571691838
27660892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0.693147181
27661384,330,2.64E-05,0.51149754,0.001910189,2.608018761,2.549417719,95,0,0,2,0,2,2,0,0,1,0,1,1,4,0,15,14,137,1.125163985
27661853,1434,0.000478555,0.544447151,0.012104284,2.328088692,3.33479652,18,0,0,8,0,2,1,0,0,0,0,0,0,1,0,0,22,52,1.296408097
27662322,0,0,0,0,0,0,35,0,0,0,0,9,0,0,2,1,0,0,0,0,0,15,32,94,1.382413935
27662758,17,7.64E-08,0.475132837,2.61E-05,0,1.952115617,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,15,0.803314976
27663158,766,0.00013071,0.52569077,0.005190545,2.312595281,2.715711096,214,0,0,5,4,3,0,0,22,0,0,1,5,2,0,25,43,324,1.197882437
27664910,909,0.000201061,0.534297323,0.004216327,2.422964249,3.059605619,501,5,0,0,23,5,2,8,37,5,0,0,7,3,0,68,49,713,1.160019558
27665015,0,0,0,0,0,0,15,0,0,7,2,1,0,1,16,2,18,0,2,1,0,11,75,151,1.673057487
27666410,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,5,11,1.162225545
27667829,1520,0.000618254,0.551090842,0.011636744,2.375162222,3.217398093,55,2,0,3,12,6,1,5,20,7,44,2,3,0,0,38,82,280,1.999061651
27669589,216,1.88E-05,0.509225513,0.001078509,2.038069403,2.809903121,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,13,21,1.007483125
27671279,216,1.66E-05,0.508819848,0.000701947,2.25922679,2.589354254,159,3,0,1,2,2,3,10,2,9,0,0,3,1,0,42,10,247,1.287481418
27671287,679,0.000180338,0.530304827,0.002891434,2.384749699,3.320959789,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0
27671912,598,0.000110518,0.524703673,0.002784647,2.266437085,3.231516899,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,54,64,0.594282157
27673989,870,0.000271795,0.535577384,0.004183757,2.300901237,3.412589133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27674316,1052,0.000356007,0.538934426,0.006687334,2.476964215,3.024460633,96,4,0,6,4,4,2,3,12,2,0,3,0,0,0,24,36,196,1.655529805
27674977,496,5.54E-05,0.51861733,0.003105801,2.453069478,2.459517977,293,2,0,3,8,7,1,3,20,6,0,0,0,2,2,38,50,435,1.225247959
27676228,1098,0.000213813,0.531502615,0.010641565,2.373715837,3.143532497,72,1,0,3,0,4,0,0,1,1,0,0,1,1,0,12,33,129,1.278691442
27676719,1188,0.00030836,0.538220778,0.009194964,2.393985787,2.861861427,26,0,6,0,6,0,0,0,28,0,12,0,0,0,0,5,45,128,1.659223769
27677152,1578,0.000673041,0.553410076,0.011940271,2.383317835,3.318417528,178,7,0,3,1,5,10,2,21,2,0,0,2,4,0,30,37,302,1.473252725
27677187,269,3.02E-05,0.511790293,0.00085975,1.965164787,3.189095933,44,0,1,19,0,1,1,0,0,1,0,0,0,0,0,2,22,91,1.303849475
27678980,488,5.69E-05,0.518196569,0.002829282,2.435305688,2.60723942,12,1,4,2,6,0,0,0,19,3,24,0,0,0,0,2,27,100,1.87128751
27679204,1262,0.000320717,0.539975845,0.008831867,2.436613111,3.192139806,63,1,0,0,0,0,0,0,0,9,0,0,2,1,0,22,43,141,1.31816881
27679313,764,0.00013312,0.52606189,0.005794458,2.24484521,3.140624979,47,0,0,5,3,3,3,0,0,2,0,0,0,0,0,8,36,107,1.439930274
27680755,1122,0.000390047,0.539975845,0.005040668,2.318435644,3.150190266,83,0,0,0,0,2,2,0,0,2,0,0,0,1,0,10,24,124,1.028170304
27681732,1500,0.000490738,0.544248326,0.012297044,2.434992658,3.076080384,392,2,0,0,16,1,1,0,0,0,0,0,7,0,0,15,37,471,0.689192612
27681956,1098,0.000378995,0.542728818,0.00532011,2.344787631,3.243001857,6,0,0,0,6,0,0,0,1,0,10,0,0,0,0,0,11,34,1.440954273
27682666,2897,0.001054866,0.551362683,0.063927946,2.387883059,3.372156605,257,3,4,1,11,2,0,7,24,7,0,1,2,4,0,71,13,407,1.318005251
27683014,1616,0.000492168,0.546777547,0.014690211,2.440186338,3.181384522,386,2,0,0,15,3,4,1,13,8,0,0,9,2,0,29,46,518,1.047829375
27683761,503,7.10E-05,0.519340225,0.002584709,2.364671292,2.45398531,5,0,0,2,1,0,0,0,0,1,47,0,0,0,0,1,52,109,1.059649767
27683865,1003,0.00021122,0.535256794,0.005936218,2.417146032,3.005964896,257,3,4,1,11,2,0,7,24,7,0,1,2,4,0,71,13,407,1.318005251
27684270,1569,0.000542165,0.549397886,0.011704089,2.362668325,3.186538021,252,1,0,1,15,8,0,5,42,7,28,1,8,1,0,57,58,484,1.625845288
27684889,0,0,0,0,0,0,117,0,0,1,0,2,2,1,16,6,0,1,0,1,0,21,73,241,1.367795166
27685150,671,0.000118776,0.524088618,0.00457579,2.32272806,2.745726824,112,0,0,1,2,1,1,1,9,9,0,0,2,2,0,13,30,183,1.343032261
27685381,1406,0.000384951,0.544115857,0.010019645,2.436393174,3.153970321,257,3,4,1,11,2,0,7,24,7,0,1,2,4,0,71,13,407,1.318005251
27685467,1469,0.000469683,0.54711209,0.011873998,2.41424439,3.102736243,15,0,0,2,0,0,1,0,0,0,0,1,0,1,0,3,16,39,1.364476933
27685470,885,0.000129568,0.527054108,0.00830704,2.454715721,2.739454724,35,0,0,0,0,0,0,2,7,0,0,1,0,0,0,47,4,96,1.169067334
27685480,699,0.000164241,0.528549474,0.002944273,2.409516857,2.957366298,78,3,0,0,0,11,4,5,17,4,0,0,9,3,0,36,49,219,1.829369086
27685492,1098,0.000303319,0.538415222,0.006511321,2.504558132,3.18251437,59,0,0,0,0,5,5,0,0,3,0,0,0,2,0,13,12,99,1.317196204
27685503,1278,0.000431598,0.544778847,0.008570851,2.401879431,3.216550037,25,0,0,5,2,5,4,0,0,0,0,3,0,1,0,3,25,73,1.680030456
27685508,968,0.000212095,0.532008567,0.00706351,2.378903901,2.727457781,110,0,0,0,0,0,0,0,5,3,0,0,0,1,0,20,18,157,0.97766489
27685514,1655,0.000732823,0.556163702,0.012812091,2.385604141,3.230250453,114,0,4,0,15,5,1,1,29,6,36,0,4,2,0,35,84,336,1.843581916
27685516,410,4.56E-05,0.516580012,0.001993157,2.388353982,2.728523379,302,3,0,1,5,5,12,15,7,6,0,0,12,3,0,50,28,449,1.294621264
27685522,1002,0.000245633,0.535320881,0.008260593,2.432926143,3.083041415,234,1,2,3,1,8,0,4,32,8,0,0,2,2,0,44,40,381,1.355452462
27685528,1245,0.00040946,0.541152263,0.007067728,2.317454686,3.011897573,130,5,0,0,21,10,1,4,18,15,0,1,7,0,0,48,39,299,1.793092282
27685537,1487,0.000527724,0.550141504,0.010935855,2.394584067,3.318597626,239,1,0,1,0,3,1,4,18,4,0,0,3,1,0,31,48,354,1.14936821
27685695,1323,0.000362469,0.544579781,0.007998415,2.448030938,3.124258831,281,0,8,1,6,0,1,8,29,5,0,2,0,4,0,82,27,454,1.291295221
27685697,2700,0.001086886,0.555127887,0.04596966,2.370387354,3.378434763,392,2,0,0,16,1,1,0,0,0,0,0,7,0,0,15,37,471,0.689192612
27685882,1203,0.000239821,0.535449102,0.009183549,2.460920708,3.06764102,281,0,8,1,8,0,1,8,29,5,0,2,1,4,0,83,30,461,1.327076587
27686076,1059,0.000251655,0.537379808,0.005740712,2.353138857,3.002711743,257,3,4,1,11,2,0,7,24,7,0,1,2,4,0,71,13,407,1.318005251
